7,2.01344915465067
8,2.40853725287101
9,2.67061786764023
10,3.10140625352694
11,3.38672423964907
12,3.67202989420818
13,4.02785959706809
14,4.3675775921771
15,4.61394085022521
16,4.9291919286482
17,5.34539089208158
18,5.69069117135156
19,6.12526279637767
20,6.4514500404568
21,6.83324948482635
22,7.17111045179778
23,7.51436984870938
24,7.81179617429633
25,8.01092361738203
26,8.4296670503399
27,8.81460642739904
28,9.12601980311132
29,9.5247070804353
30,9.80205594488284
31,10.1356786446747
32,10.6634195443413
33,10.9200608497792
34,11.2172253221754
35,11.4860749260728
36,11.8068220474249
37,12.2045368155594
38,12.7820972510552
39,13.0572505691336
40,13.3424405636627
41,13.6759167752787
42,14.0667390367871
43,14.3862629237605
44,14.6404499699256
45,15.0897236693049
46,15.4902082308645
47,15.8409802234742
48,16.2317501658379
49,16.5377925773588
50,16.8186373514038
51,17.058764951372
52,17.6460127027055
53,17.9127264784542
54,18.36037265723
55,18.6939604361502
56,19.0521065478272
57,19.3090627439424
58,19.6136054168255
59,19.9546115956584
60,20.1919605033127
61,20.476826036583
62,20.8206925836336
63,21.0255261607621
64,21.44469005923
65,21.8279193603381
66,22.1309315601918
67,22.5002841182409
68,22.8457568986491
69,23.1342239354404
70,23.5804395534141
71,23.8777077152677
72,24.2439327872853
73,24.8140701852563
74,25.0447100794631
75,25.4678350551416
76,25.9455909594948
77,26.3668741519816
78,26.6484559394299
79,27.0421375290379
80,27.2983419706158
81,27.8332428305587
82,28.2258432065022
83,28.4961124827219
84,28.9686377897245
85,29.3478317697734
86,29.7977276075732
87,30.1503802123074
88,30.5436889568871
89,30.830099094816
90,31.0615519503077
91,31.3169242212535
92,31.6786367155916
93,31.971253194051
94,32.1891318313714
95,32.4903179404264
96,32.8403709478352
97,33.1821450373648
98,33.7296898951935
99,34.0425381435429
100,34.4188101962393
101,34.687960184527
102,34.9573439846611
103,35.3018124430694
104,35.6255545717265
105,36.332010671842
106,36.5230827705205
107,36.836693741282
108,37.1741455757025
109,37.5307378867859
110,37.7981657069841
111,38.1073744312413
112,38.4190071103098
113,38.8436067144302
114,39.2816707172006
115,39.5999542864255
116,39.8849373787902
117,40.2606723947665
118,40.5948404522777
119,40.9211897680617
120,41.2347806191315
121,41.5411200902525
122,41.916987527039
123,42.3637005233156
124,42.752859391679
125,43.010397389496
126,43.5592952497023
127,43.8180267802135
128,44.0914341667069
129,44.3678234082012
130,44.6821499162666
131,44.9290158606874
132,45.5547721286434
133,46.022207871677
134,46.403928971602
135,46.6372375997416
136,46.9777709755297
137,47.2818399800482
138,47.5709100659837
139,47.8287009328368
140,48.1366862316519
141,48.3901126652054
142,48.7946742093018
143,49.2346564621148
144,49.5801443722443
145,49.8276620847166
146,50.3354704782492
147,50.6446742531301
148,50.9351931249217
149,51.1592507994005
150,51.4429278993281
151,51.8401983612723
152,52.1063551239603
153,52.4304185377731
154,52.9021828325341
155,53.3886110296431
156,53.6455859094181
157,53.8665510011376
158,54.154589233673
159,54.5567853667955
160,54.8833983285415
161,55.1444065391658
162,55.515462944104
163,55.8087134956996
164,56.3225474425218
165,56.6420131675652
166,57.0405388255109
167,57.3305735878896
168,57.7854500856765
169,58.0494730412403
170,58.3493303266914
171,58.6415289773018
172,59.0211796680314
173,59.2900093013772
174,59.5192342737809
175,59.918878129975
176,60.1099502286534
177,60.628409054321
178,60.8855206623114
179,61.2053944080666
180,61.4789553550157
181,61.9005796354442
182,62.2610244259358
183,62.527077744407
184,62.7919231376806
185,63.1499371664974
186,63.5706906980798
187,63.8538852971449
188,64.210810116858
189,64.4158217998621
190,64.7921530636324
191,65.0584435614873
192,65.4475385436076
193,65.7961362680982
194,66.2001044725662
195,66.5349464045223
196,66.8941470775202
197,67.2459525837917
198,67.6656535065057
199,68.1098928145912
200,68.3886351880005
201,68.6527794130345
202,68.922850741468
203,69.2542921093541
204,69.5366111288501
205,69.7880604363966
206,70.3974142227051
207,70.9696195094502
208,71.3424682602074
209,71.6138637720794
210,72.0128038707145
211,72.3972867695366
212,72.7570959766693
213,73.1242685683351
214,73.4150047843876
215,73.6278637216686
216,74.1108369514255
217,74.4666813513652
218,74.7776514389482
219,75.1509152603627
220,75.4613295801388
221,75.7820512945726
222,76.0652761084136
223,76.6244600866147
224,76.8909046067109
225,77.1710846572806
226,77.5687027505981
227,77.7965548653758
228,78.1570306247155
229,78.5875346492645
230,78.9215089914965
231,79.2592399314143
232,79.2592399314143
233,79.6562145493508
234,80.1455214306542
235,80.4292901681061
236,80.7212220746138
237,80.9154537462489
238,81.1701917618356
239,81.417335661013
240,81.6918296939131
241,82.0478626577265
242,82.3835121842172
243,82.5969215508747
244,82.8481670228874
245,83.1218223443754
246,83.3844391114338
247,83.7040552894278
248,83.8970268508025
249,84.2008801175199
250,84.4440204236322
251,84.7627305900732
252,85.2185502185977
253,85.4277601485722
254,85.8259685421688
255,86.1317470587018
256,86.5617247693871
257,86.8510974258726
258,87.1814518848599
259,87.5329067368394
260,87.9371531573849
261,88.1771078052622
262,88.3949889383738
263,88.5992318351158
264,88.7928001313847
265,89.0499469555624
266,89.2497948894171
267,89.5868727879313
268,89.9467060923337
269,90.2433166508705
270,90.5978819303433
271,90.8654779299642
272,91.0861498599057
273,91.4290901972906
274,91.7437019776981
275,91.8776385253691
276,92.1929721681029
277,92.4943358171547
278,92.6304078642419
279,92.8303326853978
280,92.9905194709716
281,93.2009160466478
282,93.4268882726045
283,93.6965196816687
284,94.0807964798841
285,94.2640165965467
286,94.4576333339437
287,94.8298318736008
288,95.0441734183249
289,95.196899061478
290,95.354271359153
291,95.500523679942
292,95.6469766694672
293,95.8736612337219
294,96.0274040704378
295,96.2422829331225
296,96.4482129450171
297,96.6729717056595
298,96.7997382128718
299,96.9714395035325
300,97.0600987545699
301,97.2220331293676
302,97.3391918697123
303,97.3391918697123
304,97.6565191894631
305,97.8013185083123
306,97.9023232439103
307,97.9023232439103
308,98.043698992752
309,98.2168181487648
310,98.3195868307659
311,98.4520451470676
312,98.5945494406611
313,98.7299981364928
314,98.8810152710764
315,98.9655788818408
316,99.1011375236043
317,99.2431918099901
318,99.3663237360117
319,99.3663237360117
320,99.4607859430263
321,99.5167765867017
322,99.5167765867017
323,99.5780614895739
324,99.6711350140685
325,99.7306556839579
326,99.8302512787137
327,99.8302512787137
328,99.8302512787137
329,99.9128769011899
330,99.9128769011899
331,100.005404022739
332,100.180160150814
333,100.180160150814
334,100.272359858856
335,100.272359858856
336,100.350239773391
337,100.350239773391
338,100.409504467305
339,100.493345207559
340,100.539806904061
341,100.539806904061
342,100.539806904061
343,100.586987382277
344,100.586987382277
345,100.586987382277
346,100.586987382277
347,100.669914036603
348,100.718118396346
349,100.718118396346
350,100.804798705986
351,100.855020905132
352,100.90658809846
353,100.990032226182
354,101.151745216386
355,101.198564616968
356,101.198564616968
357,101.198564616968
358,101.244498247011
359,101.244498247011
360,101.288856626321
361,101.288856626321
362,101.288856626321
363,101.288856626321
364,101.288856626321
365,101.33194605858
366,101.374702407403
367,101.374702407403
368,101.450774342925
369,101.450774342925
370,101.450774342925
371,101.529478723995
372,101.529478723995
373,101.529478723995
374,101.529478723995
375,101.570140662316
376,101.570140662316
377,101.570140662316
378,101.606546057932
